No.	Z Error(mm)	3D Error
883	0.640000	2.289459
884	0.640000	1.497254
885	1.600000	3.614288
886	0.320000	2.383487
887	0.640000	1.907772
888	0.960000	2.102559
889	0.640000	2.128369
890	0.320000	1.027538
891	0.000000	1.339120
892	0.320000	1.238403
893	0.000000	0.378100
894	0.320000	1.088489
895	0.320000	0.823428
896	0.640000	1.795435
897	6.080000	16.640542
898	1.280000	3.042531
899	0.000000	0.676303
900	0.000000	0.878614
901	0.320000	1.560333
902	0.320000	1.465526
903	0.960000	2.081548
904	0.000000	0.325428
905	0.640000	1.963961
906	0.960000	1.690094
907	0.320000	0.439574
908	0.320000	2.027984
909	0.640000	1.498160
910	0.320000	1.920881
911	0.320000	1.410938
912	0.320000	2.136225
913	0.960000	2.715723
914	0.320000	1.632853
915	0.640000	1.118178
916	0.960000	1.537254
917	0.320000	2.419234
918	0.000000	1.720323
919	0.320000	1.718294
920	1.280000	2.725435
921	0.640000	1.983513
922	0.320000	1.873263
923	0.640000	1.594633
924	0.000000	1.823071
925	0.000000	0.960494
926	0.320000	1.900206
927	0.320000	3.139218
928	1.280000	2.799961
929	0.320000	2.142705
930	0.960000	1.511042
931	0.000000	1.204823
932	0.640000	1.625969
933	0.640000	2.326349
934	0.000000	0.274254
935	0.960000	1.892753
936	1.280000	3.551943
937	1.600000	3.399931
938	0.000000	1.458342
939	0.640000	2.486615
940	0.640000	2.581438
941	0.640000	2.127530
942	0.320000	1.906272
943	1.600000	3.756322
944	1.600000	4.539483
945	0.640000	1.222724
946	0.960000	2.795491
947	0.960000	2.270455
948	0.320000	1.493163
949	0.320000	0.864152
950	0.000000	1.255123
951	0.640000	1.444726
952	0.000000	1.373651
953	0.000000	0.912984
954	0.320000	1.640325
955	0.320000	1.033691
956	0.960000	2.629466
957	0.320000	1.705428
958	0.640000	1.347260
959	0.960000	2.128955
960	0.640000	1.546510
961	1.280000	3.022699
962	0.640000	1.551378
963	0.960000	2.247973
964	0.640000	1.632359
965	0.320000	1.064280
966	0.640000	2.115548
967	0.320000	0.898535
968	0.640000	1.691481
