No.	Z Error(mm)	3D Error
754	3.840000	6.466199
755	8.320000	11.789226
756	4.160000	8.644598
757	3.200000	6.459896
758	6.720000	11.129513
759	2.880000	5.725512
760	4.480000	7.425475
761	9.600000	14.062968
762	3.200000	8.871156
763	3.200000	6.739939
764	1.600000	8.042548
765	2.560000	9.053586
766	3.520000	6.790757
767	6.720000	11.587149
768	1.600000	3.347606
769	4.160000	8.371573
770	0.640000	1.667260
771	2.240000	4.881134
772	3.520000	7.352559
773	1.280000	3.064947
774	3.840000	7.201960
775	5.440000	10.032240
776	4.800000	10.187192
777	1.920000	3.883559
778	0.960000	3.280190
779	0.960000	1.713456
780	1.280000	2.377556
781	0.320000	4.750188
782	5.120000	7.201881
783	5.440000	8.712509
784	2.560000	4.334841
785	2.560000	11.145404
786	1.280000	3.851765
787	1.600000	3.158869
788	0.960000	3.242120
789	0.960000	2.452889
790	2.560000	4.571302
791	3.840000	7.537264
792	1.280000	6.384890
793	3.200000	6.313342
794	3.520000	6.333497
795	2.240000	4.037308
796	3.200000	5.695130
797	1.280000	2.464145
798	0.320000	1.556582
799	0.640000	1.884035
800	1.920000	5.348095
801	4.800000	8.068402
802	1.920000	3.655547
803	4.160000	8.021605
804	0.320000	1.011531
805	1.920000	3.229537
806	0.960000	1.980992
807	7.360000	11.845406
808	0.960000	2.913971
809	0.320000	2.767660
810	2.240000	12.314564
811	10.880000	19.397874
812	0.960000	3.433352
813	5.120000	8.952997
814	7.360000	12.595389
815	0.640000	2.737170
816	3.840000	7.973346
817	2.240000	5.167428
818	1.920000	4.416755
819	3.200000	6.006871
820	4.160000	6.888028
821	0.320000	5.668013
822	2.560000	7.189535
823	4.800000	8.200604
824	1.280000	7.241953
825	0.960000	3.733065
826	0.960000	2.283083
827	2.240000	7.197039
828	0.960000	5.322830
829	1.920000	6.421523
830	5.120000	9.446984
831	13.120000	18.051725
832	2.560000	3.586891
833	2.240000	4.609771
834	14.080000	20.423819
835	4.800000	9.288907
836	2.240000	5.174075
837	7.040000	11.186519
838	7.680000	13.001958
839	1.280000	8.838459
840	4.800000	8.621235
841	3.520000	7.817178
842	2.240000	5.768135
843	0.640000	6.132279
844	3.840000	6.332069
845	1.280000	6.455855
846	8.320000	10.738777
847	4.800000	7.948732
848	2.880000	5.328352
849	4.160000	8.208013
850	6.720000	11.260405
851	0.640000	4.805597
852	6.400000	12.577767
853	2.560000	3.995531
854	4.800000	5.723450
855	0.640000	6.161417
856	4.800000	10.899234
857	3.520000	8.663037
858	2.560000	5.115913
859	1.600000	6.539514
860	2.880000	3.799177
861	0.320000	4.091910
862	0.960000	2.606784
863	5.760000	8.919834
864	2.240000	5.286928
865	2.880000	6.386479
866	4.160000	6.941850
867	3.840000	8.299124
868	2.560000	6.347256
869	2.560000	5.909555
870	3.520000	8.072993
871	2.560000	5.722008
872	7.680000	11.870996
873	2.240000	5.102094
874	3.200000	6.055026
875	2.560000	5.120889
876	4.160000	7.177393
877	2.880000	6.230396
878	0.640000	4.245947
879	0.960000	9.718770
880	3.200000	5.746974
881	3.520000	7.211647
882	2.880000	7.017271
883	5.760000	9.683971
884	5.120000	8.315233
885	1.920000	6.508925
886	0.000000	3.266219
887	3.200000	5.423930
888	4.160000	7.995681
889	1.920000	3.589270
890	3.520000	5.597313
891	3.520000	8.624279
892	2.560000	4.558393
893	1.600000	3.893597
894	4.800000	8.973821
895	4.480000	9.095076
896	3.200000	6.687438
897	2.880000	4.434116
898	7.040000	9.764224
899	0.320000	9.074619
900	3.200000	7.185653
901	3.840000	7.531166
902	1.280000	11.066002
903	2.240000	5.563258
