No.	Z Error(mm)	3D Error
778	0.320000	0.586208
779	0.320000	1.329391
780	0.640000	1.744770
781	0.960000	1.295421
782	0.640000	1.698350
783	0.960000	1.387252
784	0.640000	1.469738
785	0.320000	0.845440
786	1.920000	3.731926
787	0.960000	2.248614
788	0.640000	1.451030
789	0.000000	0.563386
790	3.200000	5.057262
791	0.320000	0.551547
792	0.960000	2.011836
793	1.280000	3.317764
794	0.640000	1.623663
795	0.320000	0.869241
796	0.640000	1.116927
797	0.320000	1.380233
798	0.960000	1.304483
799	0.320000	0.439511
800	1.600000	2.550583
801	0.640000	1.331229
802	1.600000	3.761924
803	0.640000	1.527745
804	2.240000	3.061489
805	0.320000	0.654595
806	5.120000	8.097551
807	1.280000	1.862593
808	0.960000	1.515343
809	11.840000	18.593484
810	0.960000	2.242072
811	2.240000	3.996031
812	1.600000	2.381547
813	0.000000	1.377124
814	0.640000	1.986709
815	2.240000	3.420584
816	0.320000	0.968781
817	0.000000	1.516694
818	0.320000	2.065097
819	0.320000	1.041982
820	0.320000	0.842867
821	0.000000	2.417603
822	1.280000	3.150502
823	0.960000	3.957045
824	0.960000	1.814854
825	1.280000	3.776632
826	1.600000	2.708072
827	0.640000	2.859354
828	0.000000	1.221767
829	0.960000	3.726079
830	0.640000	0.954392
831	0.320000	1.227111
832	0.320000	0.450582
833	1.920000	3.076391
834	0.320000	0.864355
835	1.280000	4.063018
836	1.920000	4.030279
837	0.320000	2.666054
838	0.320000	0.648285
839	0.320000	2.984778
840	2.880000	4.058823
841	1.600000	2.248477
842	2.240000	2.482333
843	0.320000	1.412811
844	1.280000	1.634865
845	1.920000	2.265968
846	0.320000	0.557610
847	1.600000	2.191204
848	1.920000	2.232889
849	1.920000	2.492008
850	1.280000	1.794632
851	0.000000	0.308974
852	0.640000	1.154760
853	0.320000	2.173180
854	1.600000	1.929408
855	0.960000	1.854251
856	2.240000	2.813069
857	1.920000	2.592004
858	2.560000	2.825883
859	1.920000	2.485842
860	2.560000	3.446352
861	1.280000	1.646038
862	3.200000	3.455994
863	1.280000	1.888175
864	0.640000	1.773921
865	0.640000	0.776576
866	0.320000	0.790423
867	0.320000	1.739341
868	0.960000	1.853387
869	1.600000	2.344771
870	0.960000	1.373809
871	0.000000	0.854146
872	0.320000	1.859263
873	0.000000	0.807201
874	0.000000	0.763436
875	0.960000	1.242681
876	0.320000	0.696680
877	0.320000	0.657265
878	1.280000	2.242055
879	0.320000	0.378272
880	0.000000	1.193578
881	0.320000	1.107601
882	0.320000	0.456095
883	0.320000	0.417124
884	1.280000	1.935323
885	0.320000	1.085095
886	0.000000	0.108800
887	0.320000	0.827296
888	0.960000	1.400621
889	0.000000	0.386108
890	2.560000	3.570247
891	0.640000	1.656364
892	1.280000	1.740337
893	0.640000	1.586717
894	0.000000	0.354423
895	1.280000	1.729239
896	0.640000	1.343460
897	0.320000	1.212865
898	0.320000	0.555328
899	0.640000	0.867852
900	0.320000	1.930354
901	1.280000	2.373509
902	0.640000	0.890842
903	0.960000	1.865479
904	0.640000	1.258158
905	0.320000	0.584174
906	1.600000	2.166170
907	0.640000	1.078029
908	0.000000	2.071092
909	0.000000	0.400894
910	0.000000	1.210317
911	0.320000	1.261610
912	0.960000	1.313708
913	0.320000	0.824639
914	0.320000	0.737721
915	0.640000	1.419948
916	0.320000	1.734428
917	0.320000	0.465880
918	0.320000	1.512470
919	0.640000	1.367890
920	0.640000	1.374502
921	0.640000	1.137190
922	0.640000	1.491158
923	0.640000	2.254220
924	1.920000	2.430783
925	0.320000	4.163331
926	0.320000	1.724385
927	0.000000	0.433014
928	0.320000	0.699192
929	0.960000	2.134389
930	0.320000	1.945640
931	0.960000	1.627272
932	0.640000	1.194326
933	0.960000	1.863333
934	1.920000	2.862273
935	0.000000	0.679542
936	1.600000	2.407276
937	0.320000	0.454357
938	0.960000	3.298144
939	0.960000	2.229641
940	0.000000	0.958739
941	0.960000	3.124073
942	0.640000	1.058327
943	0.640000	3.597776
944	0.000000	0.468133
945	0.960000	1.762602
946	0.320000	0.502374
947	0.960000	1.642950
948	2.240000	4.654764
949	0.000000	0.063104
950	0.640000	0.752482
951	0.640000	1.203931
952	0.320000	0.630757
953	0.320000	1.141705
954	0.000000	0.944721
955	0.000000	0.889876
956	0.320000	0.436702
957	0.640000	1.398700
958	0.320000	0.941929
959	1.920000	3.407730
960	1.600000	3.944454
961	1.280000	1.994717
962	0.320000	0.864564
963	0.000000	2.446408
964	0.640000	0.981253
965	0.640000	2.209000
966	0.000000	0.472995
967	0.320000	1.947284
968	0.320000	0.780343
969	0.000000	0.901345
970	0.320000	1.349950
971	7.680000	16.476045
972	0.000000	3.364679
973	0.640000	1.078676
974	0.320000	1.418224
975	0.320000	0.817067
976	0.000000	1.168020
977	0.320000	1.830534
978	0.640000	1.520678
979	0.320000	0.779236
980	0.640000	1.377991
981	0.320000	0.490305
982	0.320000	2.162000
983	0.640000	0.979519
984	1.280000	2.061977
985	1.600000	2.542528
